Match_addr,Postal,PostalExt,Country,X,Y,Pop 1 mile,Particulate Matter (PM 2.5 in ug/m3),Ozone (ppb),NATA Diesel PM (ug/m3),NATA Air Toxics Cancer Risk (risk per MM),NATA Respiratory Hazard Index,Traffic Proximity and Volume (daily traffic count/distance to road),Lead Paint Indicator (% pre-1960s housing),Superfund Proximity (site count/km distance),RMP Proximity (facility count/km distance),Hazardous Waste Proximity (facility count/km distance),Wastewater Discharge Indicators (toxicity-weighted concentration/m distance),Demographic Index,all3,dem index ,Minority Population,Minority Population*,Low Income Population,Low Income*,lowincomebincorrected,Linguistically Isolated Population,Population with Less Than High School Education,Less Than High School Education*,Population under Age 5,Population over Age 64,>64* 0-under/at 1-above,DisplayX,DisplayY,sample_id,group_id
"1247 Swains Mill Rd, Harrellsville, North Carolina, 27942",27942,9739,USA,-76.73141046,36.27344777,35,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.7311155,36.273186,ES051711-0009,201073639EH
"745 New Hope Church Rd, Como, North Carolina, 27818",27818,9524,USA,-77.02866078,36.538239,49,7.47,39,0.166,28,0.38,3.3,0.3,0.019,0.11,0.29,1.2,0.30,4.00,0.00,0.35,0.00,0.24,0.00,0.00,0.00,0.15,1.00,0.07,0.22,1.00,-77.028642,36.537966,ES051111-0029,201073639EH
"x=-77.147999, y=36.306553",27897,NA,USA,-77.15242471,36.32248544,39,7.33,39.1,0.15,28,0.36,0,0.11,0.014,0.057,0.055,6.30E-08,0.48,7.00,1.00,0.60,1.00,0.37,1.00,1.00,0.00,0.23,1.00,0.03,0.17,1.00,-77.15242471,36.32248544,ES062211-0033,201073639EH
"305 N Murfree St, Winton, North Carolina, 27986",27986,9638,USA,-76.93350974,36.39219659,1082,7.22,38.9,0.146,27,0.36,12,0.28,0.016,0.059,0.073,0.0007,0.71,7.00,1.00,0.84,1.00,0.58,1.00,1.00,0.00,0.18,1.00,0.03,0.08,0.00,-76.9336695,36.39231,ES080211-0004,201073639EH
"220 Mitchell St N, Ahoskie, North Carolina, 27910",27910,3032,USA,-76.985523,36.287523,3769,7.22,39,0.17,28,0.37,0,0.33,0.014,0.063,0.059,0,0.58,7.00,1.00,0.65,1.00,0.52,1.00,1.00,0.01,0.20,1.00,0.06,0.21,1.00,-76.985523,36.287523,ES111611-0010,201073639EH
"743 New Hope Church Rd, Como, North Carolina, 27818",27818,9524,USA,-77.028183,36.538011,49,7.47,39,0.166,28,0.38,3.3,0.3,0.019,0.11,0.29,1.2,0.30,4.00,0.00,0.35,0.00,0.24,0.00,0.00,0.00,0.15,1.00,0.07,0.22,1.00,-77.028183,36.538011,ES040611-0032,201073639EH
"709 NC-305, Aulander, North Carolina, 27805",27805,NA,USA,-77.13339547,36.26189928,22,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.13339547,36.26189928,ES102511-0041,201073639EH
"x=-76.866147, y=36.361909",27922,NA,USA,-76.87397446,36.35822152,92,7.22,38.9,0.146,27,0.36,0.04,0.13,0.016,0.095,0.13,0.0002,0.64,7.00,1.00,0.74,1.00,0.54,1.00,1.00,0.00,0.25,1.00,0.04,0.22,1.00,-76.87397446,36.35822152,ES022812-0026,201073639EH
"1328 Benthall Bridge Rd, Ahoskie, North Carolina, 27910",27910,8092,USA,-77.1046695,36.365571,249,7.34,39.1,0.149,28,0.36,4.5,0.09,0.014,0.07,0.07,2.80E-06,0.58,7.00,1.00,0.74,1.00,0.42,1.00,1.00,0.00,0.23,1.00,0.05,0.17,1.00,-77.1046695,36.365571,ES012612-0105,201073639EH
"1328 Benthall Bridge Rd, Ahoskie, North Carolina, 27910",27910,8092,USA,-77.1046695,36.365571,249,7.34,39.1,0.149,28,0.36,4.5,0.09,0.014,0.07,0.07,2.80E-06,0.58,7.00,1.00,0.74,1.00,0.42,1.00,1.00,0.00,0.23,1.00,0.05,0.17,1.00,-77.1046695,36.365571,ES012612-0107,201073639EH
"303 Wiccacon Rd, Cofield, North Carolina, 27922",27922,9537,USA,-76.81998004,36.32964571,23,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.820103,36.329868,ES080712-0007,201073639EH
"113 Hope Dr, Ahoskie, North Carolina, 27910",27910,8331,USA,-76.9540687,36.36933492,151,7.22,38.9,0.146,27,0.36,4.7,0.13,0.016,0.071,0.087,0.00029,0.63,7.00,1.00,0.79,1.00,0.45,1.00,1.00,0.00,0.19,1.00,0.07,0.15,0.00,-76.9540687,36.36933492,ES120612-0071,201073639EH
"Cullen Rd, Harrellsville, North Carolina, 27942",27942,NA,USA,-76.7413032,36.27723692,35,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.7413032,36.27723692,ES112012-0075,201073639EH
"1328 Benthall Bridge Rd, Ahoskie, North Carolina, 27910",27910,8092,USA,-77.1046695,36.365571,249,7.34,39.1,0.149,28,0.36,4.5,0.09,0.014,0.07,0.07,2.80E-06,0.58,7.00,1.00,0.74,1.00,0.42,1.00,1.00,0.00,0.23,1.00,0.05,0.17,1.00,-77.1046695,36.365571,ES020812-0087,201073639EH
"205 Whitley Rd, Como, North Carolina, 27818",27818,9520,USA,-77.06539016,36.52574115,78,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.0652045,36.525528,ES010713-0010,201073639EH
"105 Hollowell Rd, Aulander, North Carolina, 27805",27805,9634,USA,-77.0785759,36.25888043,261,7.33,39.1,0.151,28,0.36,0,0.22,0.013,0.062,0.05,0,0.34,6.00,0.00,0.24,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.0789385,36.258705,ES120612-0072,201073639EH
"339 Sthy 42 West, Ahoskie, North Carolina, 27910",27910,NA,USA,-77.0228685,36.27972,426,7.24,39.1,0.185,28,0.37,0,0.27,0.013,0.056,0.052,0,0.51,7.00,1.00,0.59,1.00,0.45,1.00,1.00,0.00,0.17,1.00,0.06,0.22,1.00,-77.0228685,36.27972,ES040913-0006,201073639EH
"303 Christian Harbor Rd, Harrellsville, North Carolina, 27942",27942,9607,USA,-76.74952052,36.26270894,78,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.749489,36.263007,ES022714-0004,201073639EH
"192 NC-11, Ahoskie, North Carolina, 27910",27910,8037,USA,-76.99812272,36.33852241,399,7.32,39.1,0.149,27,0.36,0.24,0.082,0.014,0.057,0.058,1.90E-07,0.52,5.00,0.00,0.69,1.00,0.35,0.00,0.00,0.00,0.21,1.00,0.04,0.15,0.00,-76.99812272,36.33852241,ES022714-0030,201073639EH
"150 Somerset Dr, Aulander, North Carolina, 27805",27805,9600,USA,-77.0793525,36.269091,108,7.32,39.1,0.152,28,0.36,0,0.22,0.013,0.062,0.05,0,0.34,6.00,0.00,0.26,0.00,0.43,1.00,1.00,0.00,0.28,1.00,0.03,0.26,1.00,-77.0793525,36.269091,ES022714-0031,201073639EH
"27942, Harrellsville, North Carolina",27942,NA,USA,-76.7482456,36.2805247,86,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.7482456,36.2805247,ES022714-0009,201073639EH
"1102 New Hope Church Rd, Como, North Carolina, 27818",27818,9624,USA,-77.04705125,36.526855,85,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.04705125,36.526855,ES071714-0079,201073639EH
"821 New Hope Church Rd, Como, North Carolina, 27818",27818,9523,USA,-77.03260197,36.53731377,53,7.44,39,0.16,28,0.37,2.3,0.27,0.019,0.094,0.23,0.82,0.34,5.00,0.00,0.38,1.00,0.30,0.00,0.00,0.00,0.15,1.00,0.05,0.20,1.00,-77.032449,36.536994,ES071714-0080,201073639EH
"740 Buck Branch Rd, Aulander, North Carolina, 27805",27805,9553,USA,-77.1704688,36.24007529,27,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.1704688,36.24007529,ES022714-0033,201073639EH
"117 Somerset Dr, Aulander, North Carolina, 27805",27805,9600,USA,-77.085504,36.269514,106,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.085504,36.269514,ES081414-0057,201073639EH
"1104 Boones Bridge Road, Como, North Carolina, 27818",27818,NA,USA,-77.12586665,36.53936075,15,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.126085,36.539649,ES022714-0032,201073639EH
"109 Rachael Way, #C, Como, North Carolina, 27818",27818,9623,USA,-77.029659,36.536004,39,7.47,39,0.165,28,0.37,3.1,0.3,0.019,0.1,0.29,1.1,0.30,4.00,0.00,0.35,0.00,0.25,0.00,0.00,0.00,0.15,1.00,0.06,0.21,1.00,-77.029659,36.536004,ES081914-0043,201073639EH
"109 Rachael Way, #B, Como, North Carolina, 27818",27818,9623,USA,-77.027472,36.53613,49,7.47,39,0.166,28,0.38,3.3,0.3,0.019,0.11,0.29,1.2,0.30,4.00,0.00,0.35,0.00,0.24,0.00,0.00,0.00,0.15,1.00,0.07,0.22,1.00,-77.027472,36.53613,ES090414-0089,201073639EH
"150 Drewery Rd, Como, North Carolina, 27818",27818,9607,USA,-77.14030454,36.53695172,25,7.41,39,0.155,28,0.37,0.0021,0.27,0.017,0.063,0.1,0.091,0.45,7.00,1.00,0.48,1.00,0.42,1.00,1.00,0.01,0.21,1.00,0.03,0.15,0.00,-77.14030454,36.53695172,ES091114-0094,201073639EH
"932 Boones Bridge Rd, Como, North Carolina, 27818",27818,9507,USA,-77.1148888,36.53831305,63,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.114808,36.53865,ES071714-0081,201073639EH
"221 Pleasant Grove Rd, Aulander, North Carolina, 27805",27805,9723,USA,-77.15008923,36.28437521,13,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.149719,36.284166,ES011315-0019,201073639EH
"106 N 2nd St, Murfreesboro, North Carolina, 27855",27855,1246,USA,-77.09311152,36.44329847,2000,7.36,39,0.146,28,0.37,3.7,0.36,0.015,0.092,0.092,6.90E-06,0.51,7.00,1.00,0.62,1.00,0.40,1.00,1.00,0.01,0.14,1.00,0.05,0.15,0.00,-77.092749,36.443304,ES092514-0021,201073639EH
"833 Statesville Rd, Como, North Carolina, 27818",27818,9516,USA,-77.05228523,36.5232527,61,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.052663,36.523089,ES081414-0056,201073639EH
"442 Buckhorn Church Rd, Como, North Carolina, 27818",27818,9530,USA,-77.01599941,36.52802118,42,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.0157135,36.528408,ES030415-0031,201073639EH
"1812 US Highway 258 N, Como, North Carolina, 27818",27818,9539,USA,-76.9738005,36.532746,164,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-76.9738005,36.532746,ES091515-0030,201073639EH
"27818, Como, North Carolina",27818,NA,USA,-77.002423,36.4815517,5,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.002423,36.4815517,ES070215-0035,201073639EH
"228 Statesville Rd, Como, North Carolina, 27818",27818,9566,USA,-77.05584498,36.48130605,234,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.0555025,36.48114,ES092915-0050,201073639EH
"329 Statesville Rd, Como, North Carolina, 27818",27818,9565,USA,-77.05102301,36.4877078,240,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.051223,36.487872,ES102215-0058,201073639EH
"1109 Boones Bridge Road, #B, Como, North Carolina, 27818",27818,NA,USA,-77.1255495,36.533079,35,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.1255495,36.533079,ES010716-0030,201073639EH
"224 Farm Rd, Kelford, North Carolina, 27847",27847,9642,USA,-77.14641234,36.14584792,65,7.2,39.6,0.136,27,0.35,0.87,0.23,0.016,0.22,0.034,0.00085,0.69,7.00,1.00,0.77,1.00,0.61,1.00,1.00,0.00,0.24,1.00,0.02,0.19,1.00,-77.14641234,36.14584792,ES080416-0053,201073639EH
"1328 Benthall Bridge Rd, Ahoskie, North Carolina, 27910",27910,8092,USA,-77.1046695,36.365571,196,7.34,39.1,0.149,28,0.36,5.5,0.091,0.014,0.073,0.073,3.40E-06,0.60,7.00,1.00,0.76,1.00,0.44,1.00,1.00,0.00,0.24,1.00,0.06,0.17,1.00,-77.1046695,36.365571,ES072916-0025,201073639EH
"749 New Hope Church Rd, Como, North Carolina, 27818",27818,9524,USA,-77.02910684,36.53820833,49,7.47,39,0.166,28,0.38,3.3,0.3,0.019,0.11,0.29,1.2,0.30,4.00,0.00,0.35,0.00,0.24,0.00,0.00,0.00,0.15,1.00,0.07,0.22,1.00,-77.029092,36.537993,ES092016-0037,201073639EH
"214 Drewery Rd, Como, North Carolina, 27818",27818,9625,USA,-77.14022304,36.54007716,25,7.41,39,0.155,28,0.37,0.0021,0.27,0.017,0.063,0.1,0.091,0.45,7.00,1.00,0.48,1.00,0.42,1.00,1.00,0.01,0.21,1.00,0.03,0.15,0.00,-77.14022304,36.54007716,ES011917-0061,201073639EH
"27805, Aulander, North Carolina",27805,NA,USA,-77.0812779,36.1647638,40,7.15,39.3,0.136,27,0.35,0,0.098,0.014,0.067,0.04,0,0.51,7.00,1.00,0.60,1.00,0.42,1.00,1.00,0.00,0.26,1.00,0.03,0.21,1.00,-77.0812779,36.1647638,ES060117-0047,201073639EH
"206 Drewery Rd, Como, North Carolina, 27818",27818,9625,USA,-77.1402382,36.53969407,25,7.41,39,0.155,28,0.37,0.0021,0.27,0.017,0.063,0.1,0.091,0.45,7.00,1.00,0.48,1.00,0.42,1.00,1.00,0.01,0.21,1.00,0.03,0.15,0.00,-77.1402382,36.53969407,ES060117-0046,201073639EH
"27805, Aulander, North Carolina",27805,NA,USA,-77.0812779,36.1647638,40,7.15,39.3,0.136,27,0.35,0,0.098,0.014,0.067,0.04,0,0.51,7.00,1.00,0.60,1.00,0.42,1.00,1.00,0.00,0.26,1.00,0.03,0.21,1.00,-77.0812779,36.1647638,ES060117-0026,201073639EH
"1354 Benthall Bridge Rd, Ahoskie, North Carolina, 27910",27910,8092,USA,-77.11301724,36.35951724,54,7.33,39.1,0.15,28,0.36,0,0.08,0.014,0.056,0.057,7.50E-08,0.52,7.00,1.00,0.68,1.00,0.36,1.00,0.00,0.00,0.22,1.00,0.03,0.15,0.00,-77.113134,36.359964,ES092716-0019,201073639EH
"651 Cullen Rd, Harrellsville, North Carolina, 27942",27942,9766,USA,-76.72520681,36.27992493,24,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.72520681,36.27992493,ES010418-0020,201073639EH
"122 Leisure Shore Rd, Como, North Carolina, 27818",27818,9597,USA,-77.01939123,36.46038305,122,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.01939123,36.46038305,ES061617-0009,201073639EH
"136 Vaughans Creek Rd, Murfreesboro, North Carolina, 27855",27855,NA,USA,-77.11458322,36.46306635,91,7.36,39,0.146,28,0.37,2,0.25,0.015,0.11,0.11,6.10E-06,0.70,7.00,1.00,0.77,1.00,0.62,1.00,1.00,0.02,0.30,1.00,0.01,0.15,0.00,-77.11458322,36.46306635,ES041718-0026,201073639EH
"233 Sthy 561 West, Ahoskie, North Carolina, 27910",27910,NA,USA,-77.014458,36.298413,354,7.25,39.1,0.18,28,0.37,0,0.32,0.014,0.058,0.056,9.40E-09,0.43,5.00,0.00,0.54,1.00,0.32,0.00,0.00,0.00,0.14,1.00,0.06,0.14,0.00,-77.014458,36.298413,ES011718-0060,201073639EH
"1213 Swains Mill Rd, Harrellsville, North Carolina, 27942",27942,9739,USA,-76.72815127,36.27709227,44,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.7278035,36.276786,ES062818-0025,201073639EH
"208 Vaughans Creek Rd, Murfreesboro, North Carolina, 27855",27855,9303,USA,-77.10999674,36.46036319,91,7.36,39,0.146,28,0.37,2,0.25,0.015,0.11,0.11,6.10E-06,0.70,7.00,1.00,0.77,1.00,0.62,1.00,1.00,0.02,0.30,1.00,0.01,0.15,0.00,-77.10999674,36.46036319,ES052218-0017,201073639EH
"120 Joe Holloman Rd, Aulander, North Carolina, 27805",27805,NA,USA,-77.07708537,36.25701358,261,7.33,39.1,0.151,28,0.36,0,0.22,0.013,0.062,0.05,0,0.34,6.00,0.00,0.24,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.07708537,36.25701358,ES180718-0029,201073639EH
"416 Roundtree Rd, Harrellsville, North Carolina, 27942",27942,8000,USA,-76.76110096,36.28564635,158,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.76110096,36.28564635,ES181011-0017,201073639EH
"1536 Sthy 561 West, Aulander, North Carolina, 27805",27805,NA,USA,-77.1255855,36.301032,192,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.1255855,36.301032,ES181206-0031,201073639EH
"919 Boones Bridge Rd, Como, North Carolina, 27818",27818,9507,USA,-77.11146251,36.53766215,63,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.11146251,36.53766215,ES181011-0016,201073639EH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
